custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
European Union,2022-01-24,447593544,0.3348479981881092,0.3348479981881092,0.3348479981881092,0.3348479981881092,0.3348479981881092,0.3348479981881092,0.3348479981881092,9.040895951078948,0.3348479981881092,0.3804154512112445
North America,2022-01-24,375152636,0.9224349751117585,0.9224349751117585,0.9224349751117585,0.9224349751117585,0.9224349751117585,0.9224349751117585,0.9224349751117585,1.844869950223517,0.9224349751117585,0.6636917246664369
Latin America and Caribbean,2022-01-31,655119303,0.8061850872495362,0.8122048017326682,0.8079820751284668,0.8061850872495362,0.7643244471611722,0.7366619425012166,0.7305606202516367,30.177133190720152,0.6286902748066698,0.2999236919141734
Asia,2022-01-31,4666863690,0.4118795514754422,0.7944084576948186,0.6939023581061055,0.4954892225727534,0.3000354400723646,0.23860215268347906,0.23196896221030183,0.5350365651826943,0.010919113575157026,0.03491492591676703
Oceania,2022-01-31,44446737,0.3250390431089381,0.3853341275080346,0.36847930220130926,0.3317490321400817,0.3001464017717294,0.2738255726177266,0.2684399695306413,5.736348737616645,0.24940646685289755,0.2047416889118317
European Union,2022-01-31,447593544,0.371137831801292,0.371137831801292,0.371137831801292,0.371137831801292,0.371137831801292,0.371137831801292,0.371137831801292,10.020721458634885,0.371137831801292,0.3992031812386165
North America,2022-01-31,375152636,0.7839389660975971,0.7839389660975971,0.7839389660975971,0.7839389660975971,0.7839389660975971,0.7839389660975971,0.7839389660975971,1.5678779321951941,0.7839389660975971,0.7332634069509777
Latin America and Caribbean,2022-02-07,655119303,0.5937846393198544,0.6243074112072718,0.6199435818753823,0.5998393857361477,0.5675735002064983,0.551082965902485,0.5476506490625916,21.341475176833384,0.44461406618402877,0.34384164680917667
Asia,2022-02-07,4666863690,0.3791915627181469,0.7003255092458779,0.6404516321888231,0.4745531473377027,0.30443482643616115,0.21557112021581787,0.20848986413070053,1.1814421970441336,0.02411106524579864,0.045591946569152955
Oceania,2022-02-07,44446737,0.2743353559078066,0.34550568930218767,0.3362454923662727,0.2933391589405445,0.25409678085518766,0.22057155178992596,0.21653935851321526,4.4044710106280744,0.19149873959252497,0.1632763277988213
European Union,2022-02-07,447593544,0.318685458311019,0.318685458311019,0.318685458311019,0.318685458311019,0.318685458311019,0.318685458311019,0.318685458311019,8.604507374397514,0.318685458311019,0.4345143101527845
North America,2022-02-07,375152636,0.6051545937243491,0.6051545937243491,0.6051545937243491,0.6051545937243491,0.6051545937243491,0.6051545937243491,0.6051545937243491,1.2103091874486982,0.6051545937243491,0.7218014056550571
Latin America and Caribbean,2022-02-14,655119303,0.48260233721393303,0.5273683558816794,0.5249311084201492,0.5062920985936847,0.47862055341819826,0.4626615427688519,0.45574576779566134,17.575382514471386,0.3661538023848206,0.33932811776727634
Asia,2022-02-14,4666863690,0.3705296784372622,0.623845373107319,0.5582112961514023,0.4079929064167066,0.28789069306637066,0.20324318184447968,0.18686857884946964,1.3255186142407116,0.02705140029062677,0.04414101496930587
Oceania,2022-02-14,44446737,0.2247858773674398,0.29952626161301393,0.2981394253000206,0.23223914306365656,0.19288666571461013,0.16640799436189038,0.16412101011099714,3.036862983840541,0.13203752103654529,0.1343518197972553
European Union,2022-02-14,447593544,0.2487931782442321,0.2487931782442321,0.2487931782442321,0.2487931782442321,0.2487931782442321,0.2487931782442321,0.2487931782442321,6.7174158125942665,0.2487931782442321,0.4806975053241608
North America,2022-02-14,375152636,0.3805539492828607,0.3805539492828607,0.3805539492828607,0.3805539492828607,0.3805539492828607,0.3805539492828607,0.3805539492828607,0.7611078985657214,0.3805539492828607,0.6772480735014748
Latin America and Caribbean,2022-02-21,655119303,0.3742733721755556,0.4121959769766856,0.41185289111911805,0.3975356392066637,0.3712612748051395,0.35560978579056435,0.3473362160543861,13.600673542373562,0.28334736546611594,0.3065743889399638
Asia,2022-02-21,4666863690,0.3183437853413273,0.48669812185563494,0.44796998206886507,0.3631778528307293,0.26429635834192705,0.19822489318051376,0.17842839398795904,1.5592162476935543,0.03182073974884805,0.04185129735383379
Oceania,2022-02-21,44446737,0.19098095783868702,0.24745048337589604,0.239610337474015,0.20414839940709295,0.16077322558135898,0.1407864377219,0.13320333495431338,2.397413825369614,0.10423538371172232,0.12213719985788833
European Union,2022-02-21,447593544,0.07619291861054572,0.07619291861054572,0.07619291861054572,0.07619291861054572,0.07619291861054572,0.07619291861054572,0.07619291861054572,2.0572088024847344,0.07619291861054572,0.45028084676753066
North America,2022-02-21,375152636,0.2102867450929623,0.2102867450929623,0.2102867450929623,0.2102867450929623,0.2102867450929623,0.2102867450929623,0.2102867450929623,0.4205734901859246,0.2102867450929623,0.523368040522045
Latin America and Caribbean,2022-02-28,655119303,0.29953017198633575,0.33176449792533425,0.32823233711438526,0.3166947521118109,0.29384344967023407,0.27665201553929175,0.27236652244515186,11.375287328087317,0.23698515266848577,0.24586605716302637
Asia,2022-02-28,4666863690,0.33243227744615633,0.44770776470502893,0.42667411381951664,0.34770246621777046,0.2509098504594769,0.19501069651025577,0.18899618639006868,1.5939434577995903,0.03252945832244062,0.04124521579930696
Oceania,2022-02-28,44446737,0.18603292486462433,0.24532591025978726,0.2363316624590633,0.19906444848940447,0.16343641666108283,0.1283490154571082,0.12182271079766638,2.6586457857651777,0.11559329503326858,0.09771020986309974
European Union,2022-02-28,447593544,-0.02768066331699036,-0.02768066331699036,-0.02768066331699036,-0.02768066331699036,-0.02768066331699036,-0.02768066331699036,-0.02768066331699036,-0.7473779095587396,-0.02768066331699036,0.3794261608027126
North America,2022-02-28,375152636,0.16767102175367757,0.19130591918156237,0.1894245663756686,0.17843713526395055,0.16767102175367757,0.1605996488805591,0.15866772952086625,0.3177590888800237,0.15887954444001184,0.5332685440600237
Latin America and Caribbean,2022-03-07,655119303,0.14378426383578216,0.1830503763303323,0.18206939876958386,0.16924744610996645,0.14378426383578216,0.12843860354511633,0.12767087084939416,4.890487796578255,0.10188516242871365,0.17111417643573845
Asia,2022-03-07,4666863690,0.33987679992902564,0.42508664498946613,0.4105067749761802,0.3499586120208189,0.25217054695216684,0.182047179565944,0.16112161817062845,1.840754540367091,0.03756641919116513,0.04103098198696264
Oceania,2022-03-07,44446737,0.12997513763358803,0.17947763858355353,0.17275900813491438,0.13639221157259207,0.09835891407718643,0.07363520102988229,0.06842539563585504,1.5216830045764111,0.06616013063375702,0.10156651094544916
European Union,2022-03-07,447593544,0.038731403132908036,0.038731403132908036,0.038731403132908036,0.038731403132908036,0.038731403132908036,0.038731403132908036,0.038731403132908036,1.045747884588517,0.038731403132908036,0.33207717580484136
North America,2022-03-07,375152636,0.06009298035638793,0.07462959301840948,0.07338251749479546,0.0681819206355806,0.05918604561785892,0.049746534515373746,0.04540423652788521,0.10306552307802903,0.05153276153901452,0.3808735066438398
Latin America and Caribbean,2022-03-14,655119303,0.12898945511735632,0.15993993875725948,0.15922962411039504,0.14768968856924913,0.1260682749071188,0.10891985436544457,0.10252856544068195,4.0470907057651395,0.08431438970344042,0.13962632390943303
Asia,2022-03-14,4666863690,0.25490455524237265,0.3578354265824214,0.3442265541189938,0.27963061298595665,0.20146998751251097,0.15119977772592724,0.12730554931945023,1.6405963293869101,0.033481557742590005,0.03851164549440697
Oceania,2022-03-14,44446737,0.18677668860871932,0.23720920629763886,0.23251717963467036,0.20226647830483765,0.1695697142313981,0.14386329629233202,0.13553041020965267,3.2796137546849233,0.14259190237760538,0.07253325855319068
European Union,2022-03-14,447593544,0.12304897318257722,0.12304897318257722,0.12304897318257722,0.12304897318257722,0.12304897318257722,0.12304897318257722,0.12304897318257722,3.3223222759295847,0.12304897318257722,0.2625469057257001
North America,2022-03-14,375152636,0.04012466655898671,0.06020150134656044,0.05975914532472334,0.05329897773365268,0.04012466655898671,0.03126221349372977,0.026789293353257332,0.08588394505570414,0.04294197252785207,0.3401282245021997
Latin America and Caribbean,2022-03-21,655119303,0.0963581046166971,0.1345967409782418,0.13083565220627533,0.12288073643359847,0.0963581046166971,0.08590819400071396,0.07451790082773753,3.0117460248677435,0.06274470885141133,0.10704014726103507
Asia,2022-03-21,4666863690,0.24098691478458684,0.3504773623941006,0.3294686516208393,0.2718512523288453,0.18756287492708834,0.14762736221762726,0.13519793843002983,1.5143743199068747,0.030905598365446426,0.034128187703720995
Oceania,2022-03-21,44446737,0.1715710693263007,0.2241781775886905,0.21619161476104937,0.19072306708937176,0.15418707331590364,0.12519687684706007,0.12061675202573933,2.8848555458716576,0.1254285019944199,0.080354605108582
European Union,2022-03-21,447593544,0.2044940391424365,0.2044940391424365,0.2044940391424365,0.2044940391424365,0.2044940391424365,0.2044940391424365,0.2044940391424365,5.521339056845786,0.2044940391424365,0.24387617172601578
North America,2022-03-21,375152636,-0.01970310148307648,0.0021725856072900697,0.0012899602512892886,-0.004772122516983551,-0.01970310148307648,-0.026682524835597278,-0.03176833251465889,-0.037083146588102876,-0.018541573294051438,0.2828182180225971
Latin America and Caribbean,2022-03-28,655119303,0.10637327169906328,0.14182113793963283,0.14051373661262456,0.12948161200598637,0.10637327169906328,0.08607349339512106,0.08462393646932581,3.3914195094260235,0.07065457311304216,0.08349654749831115
Asia,2022-03-28,4666863690,0.33934989818820493,0.4864769985581718,0.48215250182898334,0.3497697117766191,0.2595950853227942,0.19226562808428324,0.18800235042957233,2.236371837687382,0.04564024158545677,0.03999628281407979
Oceania,2022-03-28,44446737,0.18311591743187713,0.24005527079432054,0.23670032554205184,0.20860376320911456,0.16981842792691082,0.14017583794477187,0.13080709390993772,3.0046136541633217,0.1306353762679705,0.08581732332791944
European Union,2022-03-28,447593544,0.25721534087263503,0.25721534087263503,0.25721534087263503,0.25721534087263503,0.25721534087263503,0.25721534087263503,0.25721534087263503,6.944814203561145,0.25721534087263503,0.23899249985607474
North America,2022-03-28,375152636,-0.014496670346804857,0.010091418524802189,0.008469119597794972,0.0018822388970084953,-0.014496670346804857,-0.01986430377263957,-0.025357381178583605,-0.02830957483202308,-0.01415478741601154,0.1979005153518367
Latin America and Caribbean,2022-04-04,655119303,-0.01790294578992893,0.0217928753899791,0.01784991227193603,0.006196433354176401,-0.01790294578992893,-0.03203427197437154,-0.03942438915536863,-1.880738863984002,-0.039182059666333376,0.0722662265990352
Asia,2022-04-04,4666863690,0.20149096485797377,0.36705582788684915,0.3537888586099559,0.27478440823403727,0.19344586165836544,0.12804763106758943,0.0982095069926128,1.1961383313146963,0.024410986353361145,0.02089816769428721
Oceania,2022-04-04,44446737,0.1707424958973542,0.22267764277933763,0.2051709613500805,0.18480967175170088,0.15147647867333314,0.13058575223171864,0.12001295066309588,2.7000436503598277,0.11739320218955773,0.07408642843680516
European Union,2022-04-04,447593544,0.2895397906948245,0.2895397906948245,0.2895397906948245,0.2895397906948245,0.2895397906948245,0.2895397906948245,0.2895397906948245,7.817574348760262,0.2895397906948245,0.22989652415540648
North America,2022-04-04,375152636,-0.020605167187343596,0.002070676325248658,-6.388309180222573e-4,-0.007813082314273164,-0.020605167187343596,-0.03001515794463714,-0.03468455197996837,-0.04422690553532966,-0.02211345276766483,0.1746337189537967
Latin America and Caribbean,2022-04-11,655119303,-0.025739143524395037,0.009700570126627646,0.00785793059580174,-0.0027931978910889456,-0.025739143524395037,-0.03959898909931569,-0.04756237204867099,-2.1898646747896096,-0.04562218072478354,0.05163746487866806
Asia,2022-04-11,4666863690,0.2538906692785945,0.5151163023247379,0.41591872599869206,0.2965668471489289,0.19957990354090313,0.13351143131221438,0.11909858594280312,0.9846622596833863,0.0200951481568038,0.018709417244624944
Oceania,2022-04-11,44446737,0.1461760746437959,0.18671221646705838,0.18291124760920224,0.16413155051789924,0.132430439865684,0.1084235574769495,0.09479985470909798,2.166306896121669,0.09418725635311605,0.08871067408165419
European Union,2022-04-11,447593544,0.2793749562223375,0.2793749562223375,0.2793749562223375,0.2793749562223375,0.2793749562223375,0.2793749562223375,0.2793749562223375,7.543123818003112,0.2793749562223375,0.23213024716907
North America,2022-04-11,375152636,-0.0048164577686034245,0.025966575707218914,0.022716898893851895,0.015275154316196369,-0.0048164577686034245,-0.01036582440089443,-0.01202301678960451,-0.014951202557575297,-0.0074756012787876485,0.14889166339217727
Latin America and Caribbean,2022-04-18,655119303,-0.01581343420575019,0.02171873819827958,0.020467652094010653,0.007026158075991908,-0.01581343420575019,-0.03169771046624922,-0.04120566759692191,-1.4028150088581204,-0.02922531268454417,0.03458515097363877
Asia,2022-04-18,4666863690,0.2846039752749746,0.4208112887197167,0.4024160128849506,0.2884357835300944,0.19231227295907963,0.1237063713740695,0.11709434618293708,0.8557907005485602,0.017465116337725718,0.013670872825514217
Oceania,2022-04-18,44446737,0.15766634934270807,0.20790949096019856,0.1974921849212454,0.1745487926870901,0.1455789120358331,0.12648438263790687,0.12264670664090262,2.711871611672584,0.1179074613770689,0.10510332850755726
European Union,2022-04-18,447593544,0.23711084604754148,0.23711084604754148,0.23711084604754148,0.23711084604754148,0.23711084604754148,0.23711084604754148,0.23711084604754148,6.401992843283621,0.23711084604754148,0.15118940142711262
North America,2022-04-18,375152636,0.01835464083122535,0.04327136892521666,0.037970839386078474,0.0290747178435389,0.01835464083122535,0.008519648510811365,0.008175000162014055,0.0019409694519592821,9.704847259796411e-4,0.13126097293369413
Latin America and Caribbean,2022-04-25,655119303,-0.03959791476249573,3.9655589598216415e-4,-0.0023913634870126148,-0.014999192786012805,-0.03959791476249573,-0.05296509364011956,-0.056221335727671594,-2.842203871700764,-0.059212580660432584,0.03665652941384937
Asia,2022-04-25,4666863690,0.27911858960755287,0.3979469781926179,0.36097600103347566,0.27911858960755287,0.16967774514282707,0.10850107076743058,0.10347021827718697,0.6671166662315215,0.013614625841459624,0.010817928989050889
Oceania,2022-04-25,44446737,0.18947268926913138,0.37104675676359,0.3500322255614993,0.25627155885069136,0.18947268926913138,0.12677095722510065,0.12455402143569821,0.3118731884835799,0.013559703847112171,0.10092529402102116
European Union,2022-04-25,447593544,0.21103170058324128,0.21103170058324128,0.21103170058324128,0.21103170058324128,0.21103170058324128,0.21103170058324128,0.21103170058324128,5.697855915747515,0.21103170058324128,0.2077074194796697
North America,2022-04-25,375152636,0.06379393238932737,0.08292461891685111,0.07814361643296958,0.07172187269803183,0.06379393238932737,0.05882662028078803,0.05350081931341775,0.09385022635506306,0.04692511317753153,0.11979870507960391
Latin America and Caribbean,2022-05-02,655119303,0.036265277138266404,0.09338757221913024,0.08773394317697807,0.0638213623451883,0.036265277138266404,0.024979936815392522,0.016167910611536544,0.7382031197856586,0.01537923166220122,0.03870638505670775
Asia,2022-05-02,4666863690,0.2513712178574323,0.5080073984136941,0.4615907333584548,0.3366758579959158,0.16207613398811496,0.10778276230190077,0.10119565978109663,0.5665660404393804,0.011562572253864905,0.014271333188792293
Oceania,2022-05-02,44446737,0.1868650731733946,0.38607482606823507,0.33108924853815214,0.2538123030165798,0.18150592903502905,0.13373176512605767,0.12310260681597772,0.29413124651444217,0.012788315065845312,0.1070292291647866
European Union,2022-05-02,447593544,0.19753286009146398,0.19753286009146398,0.19753286009146398,0.19753286009146398,0.19753286009146398,0.19753286009146398,0.19753286009146398,5.333387222469528,0.19753286009146398,0.17483987660018618
North America,2022-05-02,375152636,0.06409314817014558,0.08293224410284085,0.0787034521814201,0.07103602608209002,0.06324489379028671,0.058264956041541686,0.055619671424624526,0.09669859079670708,0.04834929539835354,0.10848917505673611
Latin America and Caribbean,2022-05-09,655119303,0.06020161199542058,0.12031694736324637,0.11792628828075533,0.08733132600579349,0.06020161199542058,0.0424844165829281,0.04000578532729327,1.5235257284220254,0.03174011934212553,0.02625491253461051
Asia,2022-05-09,4666863690,0.2765906305820665,0.5326856825692863,0.5190156544266497,0.35566910494721665,0.1814110484522851,0.11655037033511906,0.10702482278747925,0.811409703314822,0.01655938170030249,0.005904864986532315
Oceania,2022-05-09,44446737,0.37444833542135264,0.4333818118899776,0.42647237239770514,0.37444833542135264,0.20564379975830038,0.16206911518290076,0.13176577801782496,0.7258518344300732,0.03155877541000318,0.09963836040427443
European Union,2022-05-09,447593544,0.19530826525746356,0.19530826525746356,0.19530826525746356,0.19530826525746356,0.19530826525746356,0.19530826525746356,0.19530826525746356,5.273323161951517,0.19530826525746356,0.1500084192456538
North America,2022-05-09,375152636,0.11461599939309708,0.13109185946994842,0.12906786538534623,0.12129013978469795,0.11425016338904387,0.10669551606116978,0.10421862318316391,0.19908739174179532,0.09954369587089766,0.1658372993546019
Latin America and Caribbean,2022-05-16,655119303,0.04323597844451335,0.10262938722769918,0.09615390159423944,0.07011273592984053,0.04323597844451335,0.02425386748589147,0.01867805518614336,0.6878218928326879,0.014329622767347663,0.03198659120159268
Asia,2022-05-16,4666863690,0.3514332041705543,0.5673943505467977,0.5302834235230136,0.3655653549939066,0.16803166462335709,0.10903334559167908,0.1006272472918468,0.663689939937718,0.013544692651790162,0.005011095577981194
Oceania,2022-05-16,44446737,0.21594633957057535,0.4030652920278588,0.3770465793220405,0.28499417893193296,0.1948519695953756,0.14071447486175293,0.11886582907338893,0.6312281439280171,0.027444701909913785,0.11731569856297888
European Union,2022-05-16,447593544,0.16533208924465084,0.16533208924465084,0.16533208924465084,0.16533208924465084,0.16533208924465084,0.16533208924465084,0.16533208924465084,4.463966409605573,0.16533208924465084,0.12399642654363219
North America,2022-05-16,375152636,0.1262700121848235,0.1454613922410138,0.14368321325959596,0.13242513793281824,0.12544409742023435,0.11786861118458355,0.11426423641986035,0.22175245211167027,0.11087622605583514,0.08910666430716484
Latin America and Caribbean,2022-05-23,655119303,0.030420551132833214,0.08998190074635352,0.08600733847874498,0.05909776454244461,0.030420551132833214,0.01200173084111825,0.006716645864690577,-0.17335167660407866,-0.0036114932625849723,0.0296132321413219
Asia,2022-05-23,4666863690,0.611688142426067,0.828680491460522,0.7537763168786594,0.611688142426067,0.19171563064540617,0.1162694625508053,0.09227062160899117,0.712113895512901,0.01453293664312043,0.005161067817688929
Oceania,2022-05-23,44446737,0.22527197332779902,0.4168438340434027,0.4112123286552112,0.31139431287578917,0.21262151566409382,0.15020750378993175,0.1348400058811001,0.8234325152603221,0.035801413706970535,0.11410061440505745
European Union,2022-05-23,447593544,0.028722178075522638,0.028722178075522638,0.028722178075522638,0.028722178075522638,0.028722178075522638,0.028722178075522638,0.028722178075522638,0.7754988080391112,0.028722178075522638,0.10969729268481138
North America,2022-05-23,375152636,0.1055381504737427,0.12872342114576119,0.12203016829387889,0.11214238863355178,0.10241129209269725,0.08947609817280963,0.08800314687039493,0.18335284378340874,0.09167642189170437,0.10974573026857261
Latin America and Caribbean,2022-05-30,655119303,0.03886666849985847,0.09587384433299818,0.08778399605957936,0.06275115678094119,0.03886666849985847,0.019238121878747204,0.00999191741566534,0.37825995644747834,0.007880415759322464,0.030420260720053917
Asia,2022-05-30,4666863690,0.37350784387229363,0.5680781014557169,0.5290495434830408,0.39061265977612464,0.17327525457343532,0.10657950910005153,0.08885963066425616,0.7124083465644803,0.014538945848254697,0.005311082912730198
Oceania,2022-05-30,44446737,0.1912022564701677,0.394550497516888,0.34609440441778194,0.2654934932931635,0.1783837683764185,0.11570184959989392,0.10098145766598102,0.47746464686217804,0.02075933247226861,0.12728043455698446
European Union,2022-05-30,447593544,0.09082316316032886,0.09082316316032886,0.09082316316032886,0.09082316316032886,0.09082316316032886,0.09082316316032886,0.09082316316032886,2.4522254053288792,0.09082316316032886,0.08946241637479918
North America,2022-05-30,375152636,0.13558177945803812,0.15315641352379072,0.15183281350735933,0.14232005556881247,0.13388821425316022,0.12297823539002073,0.1212145142240502,0.24868244319629793,0.12434122159814896,0.10319586292337822
Latin America and Caribbean,2022-06-06,655119303,0.07336218075907888,0.1197934976790009,0.11305156544947008,0.09960631837876628,0.07336218075907888,0.06291969967567156,0.05411397035422858,2.179753647535145,0.04541153432364885,0.026516696913752823
Asia,2022-06-06,4666863690,0.3139195217541023,0.6054987933914551,0.5860239393668216,0.372306689156523,0.18410544617855415,0.11460268549218801,0.10725779280722138,0.6634237585903213,0.013539260379394314,0.005161024962355393
Oceania,2022-06-06,44446737,0.17325786841739726,0.3811573312891833,0.3200372359782829,0.247180245892957,0.16741349456402568,0.121611776476313,0.11239486417326892,0.31926566430405307,0.013881115839306657,0.10767269597315997
European Union,2022-06-06,447593544,0.07408564331991083,0.10393619819750075,0.10261878243612066,0.08330662529754462,0.06988434790571349,0.060723156281204525,0.05845770469274491,1.3298289350791528,0.04925292352145011,0.07241905169213075
North America,2022-06-06,375152636,0.13975883608520442,0.1565620756168068,0.1559677845875037,0.1465741210145277,0.13668696938443836,0.12567920768804114,0.12513885555692875,0.2575474063248394,0.1287737031624197,0.09542782474278017
Latin America and Caribbean,2022-06-13,655119303,0.07096367515228018,0.12446037244883869,0.12045121223915,0.10025832204495451,0.07096367515228018,0.06317954318455353,0.056439060382266704,2.2107708987548045,0.04605772705739176,0.03872851842987139
Asia,2022-06-13,4666863690,0.2596024439223794,0.44936682776826675,0.4026442396474,0.2794258536155417,0.17332588235151805,0.10784391989407155,0.10107607839705204,0.5802972681313722,0.011842801390436168,0.00548856827656777
Oceania,2022-06-13,44446737,0.24691918786476988,0.422178861874862,0.3822917223361764,0.30958392207694957,0.20610730543481404,0.14106978953968355,0.12988048919862402,0.9254486815828514,0.04023689919925441,0.11120951353526806
European Union,2022-06-13,447593544,0.18290377696844404,0.21451593979635206,0.21292593160239093,0.19278179313366103,0.1756084588358139,0.1679200642326533,0.16311573545965846,4.2091612737301265,0.1558948619900047,0.07526024548736565
North America,2022-06-13,375152636,0.15173130024137957,0.1687530065443107,0.1645007706355176,0.15753750576873057,0.14853698414089356,0.14030172300214047,0.14016797981856577,0.28234493205209416,0.14117246602604708,0.11370598499539798
Latin America and Caribbean,2022-06-20,655119303,0.14265207106264424,0.26361714121313384,0.2567466676151544,0.20645580438226846,0.14265207106264424,0.11044660991605826,0.10350372900036209,3.8849987833434865,0.0809374746529893,0.03859754991832381
Asia,2022-06-20,4666863690,0.2048328614918513,0.4106378400157107,0.3775601224884715,0.2712017496681394,0.17295478715721865,0.10830602809999525,0.08857840472116568,0.5922007655742121,0.012085729909677798,0.005298783432005489
Oceania,2022-06-20,44446737,0.3570055849917253,0.3820911789806099,0.36770122567980124,0.3570055849917253,0.18386591504157448,0.13150572212631342,0.1104610384383951,0.5765238228565203,0.025066253167674794,0.13274090289237656
European Union,2022-06-20,447593544,0.14440752601551599,0.18395347479652158,0.18119886361043058,0.15871120591122673,0.14008228290122973,0.13132009882292395,0.1301635929406888,3.2145524561511873,0.11905749837596989,0.07458977111609098
North America,2022-06-20,375152636,0.16323286224537079,0.18038121374430252,0.17942835477521107,0.1681949999390465,0.16096354287031683,0.15419017726087048,0.15375986772348438,0.3057868190878705,0.15289340954393524,0.0838895878103333
Latin America and Caribbean,2022-06-27,655119303,0.1490546338740239,0.27751309599864643,0.2647540332225153,0.212091417337589,0.1490546338740239,0.11319542990196328,0.1039957158197968,3.9990368998918107,0.08331326874774606,0.0466000617905774
Asia,2022-06-27,4666863690,0.20595341395466082,0.44146452898441685,0.42589698416444144,0.2811498118952629,0.1821708394725621,0.11462632826913233,0.08598324335248791,0.6073471261056901,0.01239483930827939,0.005102848847080854
Oceania,2022-06-27,44446737,0.3287362771352026,0.3866605987715582,0.34225365044507977,0.3287362771352026,0.17431437677139275,0.11537367038616377,0.0927001658656238,0.42719581128296086,0.018573730925346126,0.1214914831655696
European Union,2022-06-27,447593544,0.19083024738096066,0.24232084595255685,0.22623865059910442,0.2040779539181522,0.18466775937555577,0.1700031613407134,0.16944023946277498,4.12637859450342,0.15282883683345996,0.06632267242889454
North America,2022-06-27,375152636,0.136112282165772,0.8094943478512402,0.5846478196572296,0.37839590621133185,0.136112282165772,0.10095267922208274,0.055566634493310084,0,0,0.10479521194141364
Latin America and Caribbean,2022-07-04,655119303,0.19342130861186205,0.4111189856789163,0.4006111862052624,0.3124087021952402,0.19342130861186205,0.1558847712238084,0.11329907537079488,1.1208516456586965,0.023351075951222842,0.05257515668104196
Asia,2022-07-04,4666863690,0.16987505585740356,0.4265360438307627,0.40059079116334273,0.2626286132394729,0.15730911937005465,0.0869388077829284,0.06705634752223232,0.18116165717156896,0.003697176676970795,0.0048824438667074074
Oceania,2022-07-04,44446737,0.3414146749997166,0.3999946394383376,0.35667084006018357,0.3414146749997166,0.17930919780463642,0.11839729142360914,0.10108006153958513,0.538082948590057,0.023394910808263353,0.12920633521421382
European Union,2022-07-04,447593544,0.0907521248605133,0.1987052427454134,0.17180866908472087,0.11747012216733942,0.0818935443820934,0.06160749847156615,0.05509024797223138,0.27442029684564623,0.010163714697986898,0.07213151403274039
North America,2022-07-04,375152636,0.13573423170720397,0.7970253550184828,0.587494171094141,0.37783948706332393,0.13573423170720397,0.09615228848115576,0.06436364383466783,0,0,0.07886310040481762
Latin America and Caribbean,2022-07-11,655119303,0.19928290563571222,0.4441510797411667,0.4239424793843181,0.32881461803701556,0.19928290563571222,0.15993610413453047,0.1498588863413516,0.7720807455943719,0.01608501553321608,0.062387873190175254
Asia,2022-07-11,4666863690,0.1707225850629079,0.39979868754251946,0.36592057938179995,0.24235515822817083,0.14426612705756006,0.08301431979629807,0.04581028536986224,0.13937585673146669,0.002844405239417688,0.0050845281919943966
Oceania,2022-07-11,44446737,0.3423624450019604,0.39775995193537445,0.39315063791000243,0.3423624450019604,0.17624164115824342,0.12378888081353821,0.10109950779324772,0.5099915404722621,0.02217354523792444,0.136921187262858
European Union,2022-07-11,447593544,0.24503841882016048,0.3660753800148289,0.33268338458302504,0.27398702423589943,0.22521587469237198,0.19989399739598349,0.1895917612800648,2.5505536700514515,0.09446495074264635,0.10152715696900222
North America,2022-07-11,375152636,0.1612983250063559,0.9679426890607313,0.8326401856620167,0.40368513810385526,0.1612983250063559,0.10822989116494028,0.0736967200091076,0,0,0.13560187272681193
Latin America and Caribbean,2022-07-18,655119303,0.19802918014777884,0.44410882358864295,0.42482745104741554,0.33177932995511866,0.19802918014777884,0.15097368970211975,0.11144963104798772,0.5617984361445455,0.011704134086344697,0.06692338296128636
Asia,2022-07-18,4666863690,0.1705125432448441,0.37054936138571126,0.3303191401844285,0.2425519862537535,0.1535624525120394,0.0869673396293947,0.05616964211883233,0.21601662101314306,0.00440850246965598,0.005323275255121068
Oceania,2022-07-18,44446737,0.33960105165999394,0.4858063087609051,0.4208423158422323,0.33960105165999394,0.19032356345159032,0.11507993107761762,0.07848272381417781,0,0,0.16649141195674275
European Union,2022-07-18,447593544,0.23948172535043516,0.3610801620272825,0.3208174677395706,0.27387909276967787,0.19489154972828315,0.1468571805458586,0.1416484835319294,0.7313418812281154,0.027086736341782047,0.10845286007967979
North America,2022-07-18,375152636,0.13442512484255326,0.8666705991081868,0.6664989273081647,0.4030089985093557,0.13442512484255326,0.11665408795999496,0.080522249665707,0,0,0.12033182141894906
Latin America and Caribbean,2022-07-25,655119303,0.17887130260390072,0.4133111642223159,0.4013664615918125,0.2991848085311352,0.17887130260390072,0.10839803994327775,0.07830166841439017,0.15764329241262837,0.0032842352585964246,0.07597318499406207
Asia,2022-07-25,4666863690,0.17131342536876007,0.37742800669796,0.3503413072277322,0.25407229066055276,0.15858676012438755,0.06657398822054399,0.0593266538428649,0.3657972973799731,0.007465250966938225,0.006703752686635679
