iso3c,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
TUV,2021-04-05,11925,-0.10346901200000033,0.15161796699999944,0.09651593799999976,0.03416924500000001,-0.10346901200000033,-0.11788881100000015,-0.1458928220000009,-0.10346901200000033,NA,NA
TWN,2021-04-05,23855008,-0.09942324070024178,0.04455673699999987,0.019107949999999613,-0.021731847999999988,-0.09942324070024178,-0.09942324070024178,-0.09942324070024178,-0.033268468000000405,-0.09942324070024178,0
TZA,2021-04-05,61498438,0.13886684299999943,0.20030554500000025,0.16567638699999945,0.13886684299999943,0.038669037000000024,-0.0071136979999995974,-0.016751968999999724,0.13886684299999943,NA,0
UGA,2021-04-05,47123533,0.17114696699999937,0.28775718399999867,0.254991087,0.1826206120000003,0.06303288599999977,0.0036136929999998403,-0.009712861999999687,0.17114696699999937,NA,0
UKR,2021-04-05,43466822,1.5817504199750638,2.842370859999999,2.756390546000011,2.179991200000005,1.5817504199750638,1.5817504199750638,1.5408423239999969,2.102410045999994,1.5817504199750638,0.8226297289459072
URY,2021-04-05,3485152,1.78125723587438,2.078904357999995,2.0304224650000036,1.78125723587438,1.6059930240000033,1.4690431050000035,1.3793408389999953,1.6724474679999917,1.78125723587438,0.8935908677727686
USA,2021-04-05,332915074,0.2063589346513039,0.48345095800000015,0.38798239599999923,0.27480989199999845,0.2063589346513039,0.1799205099999998,0.15734652899999987,0.263671663999998,0.2063589346513039,0.23794146371395608
UZB,2021-04-05,33935765,-0.07948336701196826,0.48193965599999894,0.3925420609999987,0.13766292200000055,-0.07948336701196826,-0.07948336701196826,-0.07948336701196826,0.06466924099999993,-0.07948336701196826,0.0021039749656446526
VAT,2021-04-05,812,-0.062300696000000495,0.5049079329999996,0.43122066799999964,0.21580419100000017,-0.062300696000000495,-0.08943013399999979,-0.14808611500000066,-0.062300696000000495,NA,0
VCT,2021-04-05,111269,0.08357501399999957,0.5110620260000005,0.44578347499999915,0.2916490280000003,0.08357501399999957,0.040552183000000026,0.0201412560000001,0.08357501399999957,NA,0
VEN,2021-04-05,28704947,0.5602555239999982,0.9701018770000019,0.9176408980000014,0.6635030989999982,0.35503987400000037,0.18540112199999909,0.1553108300000002,0.5602555239999982,NA,0.05026659690401101
VGB,2021-04-05,30423,0.01611243199999969,0.2740933480000004,0.24905022699999976,0.12227079400000018,0.01611243199999969,-0.06193670299999981,-0.08502585100000018,0.01611243199999969,NA,NA
VNM,2021-04-05,98168829,0.04988878299999963,0.149817069,0.11383754499999985,0.04988878299999963,-0.0076833750000001805,-0.05631844999999993,-0.08081681000000014,0.04988878299999963,NA,0
VUT,2021-04-05,314464,-0.0209157470000003,0.15639406399999964,0.12159694899999979,0.03659151100000011,-0.043170757999999886,-0.11770837800000013,-0.1445154699999992,-0.0209157470000003,NA,0
WLF,2021-04-05,11094,-0.07796771000000036,0.1997220460000004,0.16630155700000018,0.03194184900000017,-0.07796771000000036,-0.13065082700000002,-0.21473417900000003,-0.07796771000000036,NA,NA
WSM,2021-04-05,200144,-0.1035925770000003,0.12577420000000042,0.10912346599999988,0.03335177499999991,-0.1035925770000003,-0.11167609000000032,-0.14539995199999997,-0.1035925770000003,NA,0
YEM,2021-04-05,30490639,0.49517256699999906,1.0154174119999975,0.865998995000002,0.49517256699999906,0.2680643560000005,0.10253658300000017,0.062101936000000156,0.49517256699999906,NA,0.04310503299061722
ZAF,2021-04-05,60041996,0.3212037502170029,0.4580653670000001,0.4038689319999994,0.3212037502170029,0.1890230939999994,0.07271035399999949,0.02745888800000008,0.1910951179999995,0.3212037502170029,0.06780920474395954
ZMB,2021-04-05,18920657,0.10504061599999995,0.4188825320000002,0.3473580029999992,0.249249414,0.10504061599999995,0.06835457200000013,0.03402594799999987,0.10504061599999995,NA,0.01661147390389245
ZWE,2021-04-05,15092171,0.2302311529999992,0.43749105399999944,0.42489117199999915,0.30882314800000016,0.18792200699999967,0.12436856200000042,0.09148645000000033,0.2302311529999992,NA,0.004730929698583458
ABW,2021-04-12,107195,0.05902245699999978,0.4158901949999996,0.333821389999999,0.1635004780000006,0.021389568000000074,-0.06677033600000003,-0.11172871599999995,0.05902245699999978,NA,NA
AFG,2021-04-12,39835428,0.2150830949999998,0.41202490299999955,0.38438533299999905,0.2661103979999985,0.1492371679999991,0.06740781299999986,0.04168208300000024,0.2150830949999998,NA,0.0075309847304765995
AGO,2021-04-12,33933611,0.22576952099999958,0.36644278299999994,0.3088103939999999,0.22576952099999958,0.10566599799999998,0.030444625999999773,0.018417275999999566,0.22576952099999958,NA,0.004629628128877884
AIA,2021-04-12,15125,-0.032883366000000205,0.42632670199999906,0.3486963119999992,0.1569703060000007,-0.032883366000000205,-0.06458008500000038,-0.1049183189999995,-0.032883366000000205,NA,NA
ALB,2021-04-12,2872934,0.8033593897735636,0.9180517379999997,0.8658087980000012,0.8033593897735636,0.3809620170000001,0.09452413399999994,0.061635272999999595,0.719811788999997,0.8033593897735636,0.23369837246522196
AND,2021-04-12,77354,0.24595753699999878,1.0306122899999974,0.9176523040000034,0.6558952629999989,0.24595753699999878,0.16507060499999981,0.11076171300000019,0.24595753699999878,NA,0.7381648007859968
ARE,2021-04-12,9991083,0.24760539899999984,0.6308684949999992,0.5499045510000007,0.31101732000000015,0.12477978200000024,0.03686160800000016,0.008637718999999811,0.24760539899999984,NA,0.030026774875156176
ARG,2021-04-12,45605823,1.048234773999994,1.638985176,1.5908989160000016,1.3116128349999963,1.021559832999995,0.8686324859999996,0.8354049920000026,1.048234773999994,NA,0.46548003310893
ARM,2021-04-12,2968128,0.9634167450000031,1.4809701989999986,1.4457952600000075,1.1450881930000012,0.8297642830000008,0.6225780879999975,0.5421871179999989,0.9634167450000031,NA,0.6690075360631348
ATG,2021-04-12,98728,0.31344293699999787,0.8540938270000021,0.7414717529999973,0.5057644600000014,0.31344293699999787,0.199782138,0.18046570300000028,0.31344293699999787,NA,0.14484239526780648
AUS,2021-04-12,25788217,0.07841064103050022,0.07841064103050022,0.07841064103050022,0.07841064103050022,-0.008849222000000165,-0.04016020599999969,-0.05407259400000011,-0.008264925000000372,0.07841064103050022,5.545168167306796e-4
AUT,2021-04-12,9043072,0.21642633261216507,0.2583783420000007,0.251162140999999,0.21642633261216507,0.14426488699999904,0.10388295099999997,0.0770104830000005,0.14426488699999904,0.21642633261216507,0.35386205041826496
AZE,2021-04-12,10223344,0.7560487909999961,1.3886640160000003,1.305794325999999,1.032256826000001,0.7325458340000004,0.5712735790000021,0.5031826160000011,0.7560487909999961,NA,0.32558818327936534
BDI,2021-04-12,12255429,0.15110773699999877,0.23357688399999962,0.2067735310000002,0.15110773699999877,0.012893731000000016,-0.06617071600000046,-0.08146840899999966,0.15110773699999877,NA,0
BEL,2021-04-12,11632334,0.12114623627083979,0.2523252570000006,0.24103105500000038,0.18749432499999938,0.12114623627083979,0.073391520999999807,0.04197537300000002,0.14223353599999872,0.12114623627083979,0.3696592618471925
BEN,2021-04-12,12451031,0.025414103999999927,0.2975347159999994,0.2623246129999996,0.16488625000000018,0.025414103999999927,-0.017374148000000065,-0.039263633999999534,0.025414103999999927,NA,0
BES,2021-04-12,26445,-0.03477468900000036,0.36971313899999964,0.29125112499999967,0.1572939910000003,-0.03477468900000036,-0.08385161500000017,-0.1284962780000004,-0.03477468900000036,NA,NA
BFA,2021-04-12,21497097,0.7883185009999987,1.5910524739999998,1.228658701000001,0.7883185009999987,0.16279393499999933,0.028390836999999787,0.005443204000000279,0.7883185009999987,NA,0.001995618292088462
BGD,2021-04-12,166303494,0.5990566210000016,0.9521630619999967,0.891345003,0.6408878499999984,0.3821537189999998,0.2111242120000006,0.15804822699999987,0.5990566210000016,NA,0.043294339925293454
BGR,2021-04-12,6896655,3.485715217144916,3.485715217144916,3.485715217144916,3.485715217144916,1.8343023189999976,1.5391927560000065,1.4598784469999984,2.933300538000015,3.485715217144916,1.7254741610244386
BHR,2021-04-12,1748295,0.4051222799999989,1.3721327159999988,1.1080461589999995,0.7118262969999987,0.4051222799999989,0.2362969020000005,0.18902024199999942,0.4051222799999989,NA,0.1715957547210282
BHS,2021-04-12,396914,0.30464948299999833,0.7514420969999979,0.6153460629999994,0.4350912520000002,0.23380296699999928,0.13583111999999958,0.11721193999999986,0.30464948299999833,NA,0.0720559113561124
BIH,2021-04-12,3263459,2.0759227570000083,2.5518447650000002,2.4747732599999863,2.1550800009999866,1.7484322210000025,1.522499645,1.5137083819999975,2.0759227570000083,NA,2.3375810757849265
BLR,2021-04-12,9442867,0.48293437699999886,0.9004503269999985,0.7998427270000013,0.6165835290000004,0.36754673099999874,0.2408255000000006,0.1891080860000005,0.48293437699999886,NA,0.10438567015716729
BLZ,2021-04-12,404915,0.2051679569999997,0.6688586709999991,0.6096771730000002,0.3622959029999994,0.1560828980000004,0.05350305700000027,0.031117318000000612,0.2051679569999997,NA,0.035316053986639166
BMU,2021-04-12,62092,-0.0018978600000002527,0.3981801959999987,0.35598740800000045,0.11788753799999946,-0.01767436100000007,-0.09476981199999987,-0.11125842400000016,-0.0018978600000002527,NA,NA
BOL,2021-04-12,11832936,0.28738349611594566,1.2952209159999983,1.2174908130000004,0.7292648410000007,0.28738349611594566,0.28738349611594566,0.28738349611594566,0.5829961549999975,0.28738349611594566,0.150909292503568
BRA,2021-04-12,213993441,1.3752226215432168,2.2453444600000063,2.0918982689999943,1.5817742879999983,1.3648574780000036,1.3090059069999957,1.2580127940000019,1.3934008419999924,1.3752226215432168,1.4596573546382667
BRB,2021-04-12,287708,-0.08038741100000027,0.22702904000000051,0.19244990700000084,0.09615191799999974,-0.08038741100000027,-0.08038741100000027,-0.09330788000000004,-0.08038741100000027,NA,0.04970317127087185
BRN,2021-04-12,441532,-0.02810474300000032,0.1356718319999998,0.12290087800000032,0.040920072999999876,-0.040125671999999814,-0.08181554900000008,-0.11915034799999977,-0.02810474300000032,NA,0
BTN,2021-04-12,779900,0.10030901699999982,0.5344540040000001,0.4629155420000003,0.256551462000001,0.027180355000000142,-0.10033602300000062,-0.12373318699999973,0.10030901699999982,NA,0
BWA,2021-04-12,2397240,0.3920572079999987,0.8287681899999985,0.8044956449999997,0.6132737730000005,0.3920572079999987,0.327264717,0.2991072670000008,0.3920572079999987,NA,0.28007208289532964
CAF,2021-04-12,4919987,0.06805145399999983,0.3164393229999999,0.24342692200000057,0.16422979599999932,0.04536516400000046,-0.01438717300000025,-0.039970043999999844,0.06805145399999983,NA,0.002906511744848106
CAN,2021-04-12,38067913,-0.036958548601317746,0.16691879499999968,0.15797466999999998,0.0858580999999993,-0.036958548601317746,-0.036958548601317746,-0.0400340449999998,0.01332345099999966,-0.036958548601317746,0.09794600507781974
CHE,2021-04-12,8715494,-2.467884006241381e-4,0.09483651599999919,0.08350397799999947,0.03130052499999979,-0.02392677600000051,-0.07804488700000023,-0.1047931750000002,-0.00309104399999951,-2.467884006241381e-4,0.09014979529559655
CHL,2021-04-12,19212362,0.6038254613849562,0.8448924730000004,0.7899512990000006,0.687003092000001,0.6038254613849562,0.4545907659999998,0.4407168319999999,0.6759475899999979,0.6038254613849562,0.5993172520900866
CHN,2021-04-12,1444216102,0.09273491399999989,0.21804130600000024,0.2010976429999992,0.09273491399999989,0.006748180999999795,-0.039003281000000285,-0.05775538800000032,0.09273491399999989,NA,0
CIV,2021-04-12,27053629,0.11549166999999974,0.37222984399999975,0.3323089630000007,0.2090961100000002,0.09025486100000005,0.020056708999999923,-0.008628443999999515,0.11549166999999974,NA,0.006335564075340872
CMR,2021-04-12,27224262,0.3031759209999994,0.4859653000000013,0.43106226000000014,0.31060764100000027,0.18119171199999998,0.08542322499999985,0.07200860599999974,0.3031759209999994,NA,0.035681408002905646
COD,2021-04-12,92377986,0.26082344800000123,0.3850512830000002,0.3548223659999996,0.26082344800000123,0.04956020999999998,-0.04367320800000005,-0.08461071199999998,0.26082344800000123,NA,0
COG,2021-04-12,5657017,0.3176723610000003,0.3975363030000007,0.35465870400000027,0.3176723610000003,0.08704869300000005,-0.012965712999999714,-0.057761392,0.3176723610000003,NA,0.0050556680314024155
COK,2021-04-12,17572,-0.12941803000000016,0.069531294,0.04394179599999952,0.005011568000000232,-0.12941803000000016,-0.12941803000000016,-0.16236548099999978,-0.12941803000000016,NA,NA
COL,2021-04-12,51265841,1.029871706685407,1.7707293409999978,1.5962353620000056,1.221644609000001,0.9249829959999983,0.8466044140000006,0.8195861250000013,1.0800495499999971,1.029871706685407,0.519142951346492
COM,2021-04-12,888456,0.21704783199999983,0.3321107810000011,0.30333067799999874,0.22512231799999996,0.07224056199999922,-0.029326053999999966,-0.05843634500000004,0.21704783199999983,NA,0
CPV,2021-04-12,561901,0.5133973119999974,0.9740066480000006,0.9059709879999976,0.7172296190000015,0.4904182030000012,0.37056924099999905,0.32204093400000094,0.5133973119999974,NA,0.2795866175714227
CRI,2021-04-12,5139053,0.23843350799999932,0.5126985829999994,0.44259458200000046,0.3293021290000006,0.17111432000000004,0.10379007199999901,0.08001639200000026,0.23843350799999932,NA,0.16956431467042662
CUB,2021-04-12,11317498,0.33493950400000166,0.7784875200000013,0.5356007540000017,0.38411119899999835,0.1954257239999999,0.08347156199999937,-0.007779743999999502,0.33493950400000166,NA,0.03913409129827105
CUW,2021-04-12,164796,0.05200256199999955,0.4447984450000003,0.3716106860000004,0.19455853699999978,0.03911503300000003,-0.05272643399999955,-0.11277632999999959,0.05200256199999955,NA,NA
CYM,2021-04-12,66498,0.020126856999999634,0.5713404599999985,0.41864992999999845,0.16601400300000008,0.020126856999999634,-0.06079687199999984,-0.09521686300000039,0.020126856999999634,NA,NA
CYP,2021-04-12,888005,0.5439655145279331,0.5539667319999988,0.5439655145279331,0.5439655145279331,0.17115070899999973,0.06855079200000098,0.04201373500000004,0.18866959999999947,0.5439655145279331,0.17691341828030246
CZE,2021-04-12,10724553,0.6199736818823111,1.1031769820000066,1.0154274200000033,0.8759855279999998,0.6199736818823111,0.6199736818823111,0.6199736818823111,0.7845506799999985,0.6199736818823111,1.1469009477597807
DEU,2021-04-12,83900471,0.11378918590504421,0.4156752210000013,0.3501561160000004,0.2057302139999991,0.11378918590504421,0.09418580800000058,0.05721625399999947,0.13843352699999892,0.11378918590504421,0.2826479961000457
DJI,2021-04-12,1002197,0.7840537619999962,1.2769983140000032,1.184341218000001,0.8827455060000009,0.6305099279999985,0.5224548509999997,0.44119206699999997,0.7840537619999962,NA,0.34214830018449466
DMA,2021-04-12,72172,0.0738659569999996,0.5455864639999966,0.39207061400000043,0.26093185199999996,0.053301735999999954,-0.027190949999999877,-0.049235989999999584,0.0738659569999996,NA,0
DNK,2021-04-12,5813302,-0.16524618937913352,-0.04313344100000008,-0.05029594399999958,-0.09528762900000025,-0.16524618937913352,-0.18676774200000035,-0.20034884000000053,-0.11638717400000044,-0.16524618937913352,0.03194397951456848
DOM,2021-04-12,10953714,0.18862077399999894,0.577901748,0.4996229659999978,0.3252209569999994,0.14548418799999968,0.049631348999999714,0.005722101999999948,0.18862077399999894,NA,0.05347044847071961
DZA,2021-04-12,44616626,0.17632964300000026,0.47630452999999856,0.3994842530000007,0.24873624999999777,0.09379740400000004,-0.021793588000000162,-0.04973469100000046,0.17632964300000026,NA,0.0083242511435087
ECU,2021-04-12,17888474,1.1784904888310204,1.2538528279999972,1.2264108199999995,1.1784904888310204,0.6843901270000021,0.5197243839999995,0.4872398960000003,0.7475963609999983,1.1784904888310204,0.24836662981984936
EGY,2021-04-12,104258327,0.8246577460269721,0.8246577460269721,0.8246577460269721,0.8246577460269721,0.40388769,0.14130298600000019,0.09563008400000017,0.6101634899999979,0.8246577460269721,0.03795476211698659
ERI,2021-04-12,3601462,0.15779775999999926,0.342397238000001,0.30899481699999926,0.15779775999999926,0.038464161000000115,-0.05241649999999955,-0.12334301399999947,0.15779775999999926,NA,0
ESP,2021-04-12,46745211,0.05588232641943181,0.3183926830000004,0.21689736399999993,0.1298137820000001,0.05588232641943181,0.011669911000000175,-0.03329040999999974,0.12097718799999886,0.05588232641943181,0.22676119699192288
EST,2021-04-12,1325188,0.8695213763932891,0.8695213763932891,0.8695213763932891,0.8695213763932891,0.5484094610000001,0.4180469449999987,0.31612372000000055,0.5484094610000001,0.8695213763932891,0.9379046595652843
ETH,2021-04-12,117876226,0.37997574999999895,0.669932374,0.6022616829999989,0.41799264599999997,0.21037809000000116,0.09310962999999996,0.04134432300000005,0.37997574999999895,NA,0.025207797202465576
FIN,2021-04-12,5548361,-0.07790249041949866,0.0185461749999998,0.00985861600000009,-0.029495686000000763,-0.07864300299999992,-0.15074989,-0.18459547799999987,-0.03442459199999986,-0.07790249041949866,0.07209336234610546
FJI,2021-04-12,902899,-0.05256206600000032,0.17764162400000025,0.10910763399999987,0.041472273999999795,-0.05256206600000032,-0.10164677999999987,-0.11427211200000006,-0.05256206600000032,NA,0
