iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
GUY,2020-10-05,790329,2.5990641339814315,6.390767345840733,5.737012057564056,4.3339225454885195,2.5990641339814315,2.226659552233303,1.9128521201433628,2.5990641339814315,NA,1.714
HKG,2020-10-05,7552800,12.852300557350032,12.852300557350032,12.852300557350032,12.852300557350032,-3.1731340726800092,-5.618086383311986,-6.449583727367982,-0.285002566632028,12.852300557350032,0
HND,2020-10-05,10062994,77.61643252635602,90.78685290977184,85.29293205215933,77.61643252635602,48.70594837940944,34.795564650632606,29.486900393031966,77.61643252635602,NA,18.857
HRV,2020-10-05,4081657,4.056821829851872,17.61028357532711,16.8790382746995,13.946276576798693,4.056821829851872,4.056821829851872,4.056821829851872,11.657124677191028,4.056821829851872,4
HTI,2020-10-05,11541683,27.469811247523804,54.98633157073184,44.20276344150289,30.192305099039512,10.892318713962007,0.01194194856641468,-3.9993674389133176,27.469811247523804,NA,0.286
HUN,2020-10-05,9634162,20.328611556981144,73.77125055996922,65.29581051520732,49.04024109602501,20.328611556981144,20.328611556981144,20.328611556981144,40.634945843319365,20.328611556981144,12
IDN,2020-10-05,276361788,1460.8508018974599,1643.0953085365463,1585.1342713189906,1460.8508018974599,527.1476577478289,227.8254062938831,133.31872564643874,1460.8508018974599,NA,111.429
IMN,2020-10-05,85410,-0.01048127861430025,0.16510395283199986,0.1498190902649999,0.06061902493139999,-0.02603982215249971,-0.07402493582639996,-0.0911243996091,-0.01048127861430025,NA,NA
IND,2020-10-05,1393409033,7751.4460109076335,10859.232768225267,9901.918751271916,7968.24900262024,5139.170443069714,3359.6071630862043,2412.9371469223274,7751.4460109076335,NA,1035.857
IRL,2020-10-05,4982904,4.7869586136273865,7.317999249229447,4.7869586136273865,4.7869586136273865,0.39070033409663896,-1.2250123670462387,-2.3078142484617756,0.7394044044779892,4.7869586136273865,1.143
IRN,2020-10-05,85028760,442.60152086681427,795.613929609891,745.9777625973537,598.429282121057,442.60152086681427,275.713131395217,258.4778850714033,457.91895436895686,442.60152086681427,201.857
IRQ,2020-10-05,41179351,302.5491074588071,362.7087942711264,348.2163072570472,302.5491074588071,229.1925381396614,197.5229220321379,174.1974444624707,302.5491074588071,NA,58.857
ISL,2020-10-05,343360,1.3487560192616928,1.3487560192616928,1.3487560192616928,1.3487560192616928,-0.06477832163519899,-0.31882775206400105,-0.4064638338880005,0.01685523337599887,1.3487560192616928,0
ISR,2020-10-05,8789776,42.39554574639429,50.986616934532364,49.05465238491316,42.39554574639429,32.632397979563706,28.35158685681107,25.795743432117156,36.97011296946949,42.39554574639429,34.714
ITA,2020-10-05,60367471,86.68041733545557,139.15338580114235,134.11099719526106,110.47830704974713,81.63150940504393,57.06747293531511,46.29979534828724,85.89812831827238,86.68041733545557,21.571
JAM,2020-10-05,2973462,2.3279636986421584,19.502567180919424,18.058687217555462,8.147117463112345,2.3279636986421584,2.3279636986421584,2.3279636986421584,7.4597750795927675,2.3279636986421584,3.857
JEY,2020-10-05,101073,-0.026755432057620328,0.2080027699936205,0.18399834386073027,0.08041300565382012,-0.03356633420343016,-0.09943040910831007,-0.1277617511673301,-0.026755432057620328,NA,NA
JOR,2020-10-05,10269022,51.32388495842816,83.76978007179936,77.48950622823622,54.918859559128414,35.71977793417525,28.227468573219138,26.524654210668082,51.32388495842816,NA,8.429
JPN,2020-10-05,126050796,52.29042713539387,83.69149911366172,52.29042713539387,52.29042713539387,-18.3559959065446,-62.75903502094095,-74.6652297640423,6.208827335713335,52.29042713539387,5.857
KAZ,2020-10-05,18994958,44.89898217302032,105.98552056422903,89.39196574850575,76.98642402136119,44.89898217302032,44.89898217302032,44.89898217302032,76.98642402136119,44.89898217302032,4.429
KEN,2020-10-05,54985702,96.42465962666974,189.06324520085158,152.59133133765715,96.42465962666974,-15.322203548487911,-73.1153033873607,-83.61240436322942,96.42465962666974,NA,5
KGZ,2020-10-05,6628347,21.979252814708772,29.889210297210727,28.944098425663725,25.195535807317935,19.462724554029624,11.905061629934895,11.209080289958113,23.097165463840106,21.979252814708772,0.286
KHM,2020-10-05,16946446,-5.129739704609136,18.270262198442982,14.477937198405169,2.600047454375793,-6.911795428792716,-11.487204683300746,-15.10136932403816,-5.129739704609136,NA,0
KIR,2020-10-05,121388,-0.11972932159324026,0.12831945751795965,0.07450442443695994,-0.01459344986976017,-0.11972932159324026,-0.2385908573688005,-0.3077660317830803,-0.11972932159324026,NA,0
KNA,2020-10-05,53546,0.0012508259926398368,0.1458774684095805,0.1369617247470798,0.061294220252980106,-0.02036666713818021,-0.05437210072701998,-0.07470358278859969,0.0012508259926398368,NA,0
KOR,2020-10-05,51305184,28.15116372397114,28.15116372397114,28.15116372397114,28.15116372397114,-17.474571322992205,-41.29227446137927,-49.592707768255536,-17.474571322992205,28.15116372397114,2.143
KWT,2020-10-05,4328553,59.862327719785476,144.90993842807143,113.64649265986513,59.862327719785476,18.87299076815836,9.05283434863735,6.612908321628295,59.862327719785476,NA,3.286
LAO,2020-10-05,7379358,8.695762559142945,10.974213577984434,9.372246386430042,8.695762559142945,-1.8951197150495651,-4.818913891798882,-6.3631082371584045,8.695762559142945,NA,0
LBN,2020-10-05,6769151,19.401140597136322,42.36497921673498,36.326303140958494,23.781239614869573,18.60941681927925,13.604898396751162,12.425928296159618,18.60941681927925,19.401140597136322,9
LBR,2020-10-05,5180208,-6.203228680973287,4.181063104907007,3.1142042921088042,-2.492680449768944,-9.988952505090209,-14.985200129760972,-17.338786762719884,-6.203228680973287,NA,0
LBY,2020-10-05,6958538,43.42240941330332,61.327480461944,59.78936515283889,50.469325577709135,32.27730494963552,21.03427082354663,18.627847292992083,43.42240941330332,NA,9.857
LCA,2020-10-05,184401,-0.07602368992974061,0.6171838238897099,0.5206166104771787,0.2984048861509794,-0.07602368992974061,-0.1653048307461595,-0.264277571799779,-0.07602368992974061,NA,0
LIE,2020-10-05,38254,-0.007646179470426322,0.11170680947885998,0.09332939813901994,0.059426460889539914,-0.007646179470426322,-0.0077509023021200005,-0.018438602820779932,0.023015119728239858,-0.007646179470426322,0
LKA,2020-10-05,21497306,-2.8317876659534282,27.09730025476201,24.295305920166978,8.804071621104079,-4.715278645577616,-12.644197089152371,-14.538424468312236,-2.8317876659534282,NA,0
LSO,2020-10-05,2159067,-0.964712136282334,5.487418900428506,4.49073013984006,1.7614487951926503,-1.1903763293660985,-3.546469333901813,-4.842607430718907,-0.964712136282334,NA,0.571
LTU,2020-10-05,2689862,14.911276083462143,14.911276083462143,14.911276083462143,14.911276083462143,5.5569059899999935,3.040375603938678,2.6712210949482724,10.462881111692626,14.911276083462143,0.714
LUX,2020-10-05,634814,-2.8855537720701427,1.233063316673298,1.1129181651076987,0.7669558411450402,-2.8855537720701427,-2.8855537720701427,-2.8855537720701427,0.6794096517592978,-2.8855537720701427,0.429
LVA,2020-10-05,1866934,-0.4124398073849985,7.4120950192244255,6.996576111502077,4.7061569590629775,-0.4124398073849985,-0.4124398073849985,-0.4124398073849985,3.497652980812231,-0.4124398073849985,0.429
MAC,2020-10-05,658391,0.317190852858288,0.7576481836652001,0.6200680350629973,0.317190852858288,-0.24591632688836668,-0.4884714952987308,-0.5219033459197402,-0.012859561333802052,0.317190852858288,NA
MAR,2020-10-05,37344787,179.54317516368383,259.5964617906237,246.91756714000994,196.47292720792757,139.62631936210508,100.33403421001917,89.98261046267548,179.54317516368383,NA,36.571
MCO,2020-10-05,39520,0.18127016496870804,0.18127016496870804,0.18127016496870804,0.18127016496870804,0.016976002534399837,-0.01168023717119992,-0.015294810668800052,0.016976002534399837,0.18127016496870804,0
MDA,2020-10-05,4024025,28.863408402045934,46.20031225814952,44.29276191802048,41.0415760694266,28.863408402045934,26.038876778460722,23.76963560286003,34.18865425118143,28.863408402045934,10.571
MDG,2020-10-05,28427333,-33.95364832337951,41.584290149524016,31.376775685521928,7.7140376716000425,-33.95364832337951,-60.96735117205539,-71.8598162549526,-33.95364832337951,NA,0.571
MDV,2020-10-05,543620,0.35775635461719585,2.3439709634572057,2.2187962992425967,1.514911931671598,0.35775635461719585,0.1771265358170015,0.04044059306980026,0.35775635461719585,NA,0
MEX,2020-10-05,130262220,683.2781300161829,1819.6777926466082,1782.4197105120004,1271.8620923954197,683.2781300161829,683.2781300161829,683.2781300161829,1271.2234128228947,683.2781300161829,753.429
MHL,2020-10-05,59618,-0.06482335370004025,0.054866199773840156,0.04113461417077987,-0.0024505030973799194,-0.06482335370004025,-0.1006382871168999,-0.15019483626914032,-0.06482335370004025,NA,0
MKD,2020-10-05,2082661,20.403580786411453,20.403580786411453,20.403580786411453,20.403580786411453,13.749424061760145,11.892627522250434,11.658327993137554,15.014639161397307,20.403580786411453,4.429
MLI,2020-10-05,20855724,-27.629754920385544,14.917876012396018,6.536456485912669,-13.200742709595035,-36.96419135405563,-52.49792229716495,-59.03615235384668,-27.629754920385544,NA,0.143
MLT,2020-10-05,514564,0.8351123595515014,1.4973231199961958,1.3787224471334028,1.1479573142305621,0.7803020206006823,0.47570965828300155,0.18200094204211897,0.9373960067867987,0.8351123595515014,1
MMR,2020-10-05,54806014,160.8708772968091,278.2110826969052,252.65919814516775,160.8708772968091,73.31110568965941,9.516543673967156,-3.1934088726848446,160.8708772968091,NA,26.857
MNE,2020-10-05,628051,4.153330658105985,8.26053293770375,7.650640569009924,5.639806108699729,4.153330658105985,4.153330658105985,4.153330658105985,4.718340201353965,4.153330658105985,2.714
MNG,2020-10-05,3329282,-0.9251818893418613,12.949334460232949,12.052572843940414,5.9517624253230075,-2.146505129662303,-2.3835364245917496,-2.5458976839190357,-2.146505129662303,-0.9251818893418613,0
MOZ,2020-10-05,32163045,11.603939365868081,51.69062742543571,31.37226765084671,11.603939365868081,-46.18382685130424,-79.46844676154326,-86.0211670449432,11.603939365868081,NA,1
MRT,2020-10-05,4775110,8.142574013800177,13.772937826028262,12.853860944064413,8.142574013800177,-2.2312579140218154,-8.811937759842802,-10.945189883691596,8.142574013800177,NA,0.143
MSR,2020-10-05,4981,0.001490629152429982,0.01544367512718999,0.01273816836940998,0.0062060628537699775,-0.0016340455413200018,-0.005247231909690018,-0.006608099686249988,0.001490629152429982,NA,NA
MUS,2020-10-05,1273428,-0.47449023312190325,-0.33072972832224196,-0.47449023312190325,-0.47449023312190325,-1.778831338429084,-2.9887206168923965,-3.3044412007011448,-1.2497688920480423,-0.47449023312190325,0
MWI,2020-10-05,19647681,-26.10602896138001,15.758181076050562,7.943188248373965,-9.180671894173617,-29.874949888171372,-48.405681835770665,-52.82787361652847,-26.10602896138001,NA,0.143
MYS,2020-10-05,32776195,-30.853031351707454,24.868641003923422,17.1200118944005,-3.812525363590311,-30.853031351707454,-30.853031351707454,-30.853031351707454,-12.510039412126865,-30.853031351707454,1.143
"NAM",2020-10-05,2587344,1.9018270002124757,7.951103715206335,7.537092245402901,4.535314572805461,0.5844123932371119,-2.463945802607993,-3.043223896284958,1.9018270002124757,NA,0.571
NCL,2020-10-05,288217,-0.49924457906449055,0.20353453079150993,0.1393747519377494,-0.03988056323263889,-0.49924457906449055,-0.5141635988680373,-0.6868099685307799,-0.49924457906449055,NA,NA
NER,2020-10-05,25130810,24.532730648593294,79.88303182117109,63.93469108417603,24.532730648593294,-33.3756261241761,-54.028312755402624,-56.84859554123163,24.532730648593294,NA,0
NGA,2020-10-05,211400704,103.07084222928839,246.90342701805494,179.77272123148356,103.07084222928839,-281.8581190790747,-491.21148336508924,-552.8647440608479,103.07084222928839,NA,0.286
NIC,2020-10-05,6702379,33.79818939779364,41.24834136175564,39.38868970001385,34.28741675135498,11.496433192793491,1.400513834415899,0.5142732725748359,33.79818939779364,NA,0.286
NIU,2020-10-05,1614,-7.30183041900007e-4,0.0017134304377199967,0.001466516650440001,4.643000256000034e-5,-8.039961845999999e-4,-0.00206638904453999,-0.003104171692679998,-7.30183041900007e-4,NA,NA
NLD,2020-10-05,17173094,21.78800160514086,38.13505029187515,36.86014881584392,27.031699298588542,18.385564066641543,11.703784526126949,8.515828542369883,23.08348340248294,21.78800160514086,11.429
NOR,2020-10-05,5465629,-0.0760433386852973,5.169452522025609,4.661401427772825,3.3967229242538712,-0.0760433386852973,-0.15490368705319277,-0.35621275056796337,2.1832934376163013,-0.0760433386852973,0.143
NPL,2020-10-05,29674920,182.63942979140728,246.3132109903343,208.81585358593122,182.63942979140728,110.30862720951501,80.325850983708,71.00752163454852,182.63942979140728,NA,10.429
NRU,2020-10-05,10873,-0.015747804081900015,0.008326157517229966,0.005165150367559991,-0.0029002440136800286,-0.015747804081900015,-0.01967883035031003,-0.024792697126070025,-0.015747804081900015,NA,NA
NZL,2020-10-05,4860642,-12.218178170140328,-0.92887884494177,-1.2627470114891204,-2.27357890529762,-12.218178170140328,-12.218178170140328,-12.218178170140328,-2.892742405428559,-12.218178170140328,0
OMN,2020-10-05,5223376,10.05617040686013,46.41662315795244,41.76799992580101,24.79998997007151,10.05617040686013,10.05617040686013,10.05617040686013,13.057119843949783,10.05617040686013,8.714
PAK,2020-10-05,225199929,784.4669230528675,1016.9851831535785,993.6041608450436,784.4669230528675,524.8936434259391,340.50356277559956,209.04841443617482,784.4669230528675,NA,7
PAN,2020-10-05,4381583,10.284654554443321,27.974297898048807,24.758535568712862,17.565740702371077,10.284654554443321,10.284654554443321,10.284654554443321,13.755757068820161,10.284654554443321,11.714
PCN,2020-10-05,47,-2.392408335000022e-5,5.037556819999974e-5,4.1898728099999764e-5,3.360993500000076e-6,-2.392408335000022e-5,-6.243350280000004e-5,-9.017771371999993e-5,-2.392408335000022e-5,NA,NA
PER,2020-10-05,33359415,90.91794871812272,287.850989914406,260.5109360812105,191.36152609413844,90.91794871812272,90.91794871812272,90.91794871812272,169.37578947094406,90.91794871812272,175.714
PHL,2020-10-05,111046910,-3.332695028561097,575.8974349869474,523.6996905804635,313.06069692956964,-3.332695028561097,-3.332695028561097,-3.332695028561097,186.90972369841452,-3.332695028561097,65.571
PLW,2020-10-05,18174,-0.02913427178298003,0.011589405139259976,0.00474406226657991,-0.005853837766919959,-0.02913427178298003,-0.03374990856900005,-0.03723812726244004,-0.02913427178298003,NA,0
PNG,2020-10-05,9119005,-4.602877959183036,7.537405319940349,6.125919675065105,-2.04843583346855,-9.920386807002002,-17.505156238912306,-20.872172017655327,-4.602877959183036,NA,0
POL,2020-10-05,37797000,198.04121187805285,198.26400172883987,198.04121187805285,198.04121187805285,132.93606228545994,107.34011190933025,102.94690385630982,155.98410706437014,198.04121187805285,30.286
PRK,2020-10-05,25670000,29.013552667899983,86.82808499040024,81.81449705630008,53.36323470029977,21.21240809380002,2.6645005640998862,-0.7800337765999699,29.013552667899983,NA,NA
PRT,2020-10-05,10167923,37.16878009630857,37.53344736652765,37.16878009630857,37.16878009630857,24.215172482101917,17.7202887356628,15.228848257009734,28.25374897422977,37.16878009630857,8.714
PRY,2020-10-05,7219641,20.82399603321758,82.53384430228073,73.7686661636322,51.058742336736444,20.82399603321758,20.82399603321758,20.82399603321758,34.26885373834051,20.82399603321758,18.429
PSE,2020-10-05,5222756,23.753618287109425,45.0442901353798,39.90290326371598,29.41927966417749,18.17489777893327,12.09847238749687,10.653142351414619,23.753618287109425,NA,5.714
PYF,2020-10-05,282534,0.20863410844496064,0.22512181414632,0.20863410844496064,0.20863410844496064,-0.48583751306790124,-0.48583751306790124,-0.6290238315127178,-0.48583751306790124,0.20863410844496064,NA
QAT,2020-10-05,2930524,1.1914652671104322,31.239484422827427,24.681057780317293,5.0919377493322635,0.2523071562402331,0.2523071562402331,0.2523071562402331,0.2523071562402331,1.1914652671104322,0.286
ROU,2020-10-05,19127772,135.79594703049457,149.56519750783366,145.66106067340397,135.79594703049457,112.43636210188639,99.33292397438478,94.13693777867397,113.3478687238323,135.79594703049457,42.857
RUS,2020-10-05,145912022,1874.4060603492194,1874.4060603492194,1874.4060603492194,1874.4060603492194,947.9214707992023,496.0348598238878,450.95248366959424,1121.1416178803663,1874.4060603492194,153.714
RWA,2020-10-05,13276517,9.60196689293912,25.95743816234053,23.75354523560693,9.60196689293912,-12.572521321869267,-24.198841076203855,-26.577523199432264,9.60196689293912,NA,0
SAU,2020-10-05,35340680,186.3937041930776,411.94883397439986,375.3009803241024,223.42806578448514,103.48017466705176,56.704236977430604,45.37463378473709,186.3937041930776,NA,26.571
