continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Oceania,2020-05-04,45038907,0.585926904035669,6.604399114490963,6.0882695060687295,3.1339022185349057,0.585926904035669,-0.6891478123670394,-1.85932718180406,43.75689894452416,1.8232041226885063,0.27978920536415325
Americas,2020-05-11,1037129342,18.803070498058766,19.228519595378952,19.10784127105169,18.87635330157103,18.579166199733685,18.370123301746585,18.206896223453903,1023.5692055236989,18.954985287475903,11.47278542621736
Asia,2020-05-11,4695793204,-3.870110471251114,0.8151951919117038,-0.8676088184376776,-2.842802015328271,-5.2955882014777105,-7.693668902673781,-8.57700282511252,-110.49594247831969,-2.209918849566394,0.4734056853496822
Africa,2020-05-11,1426736614,-2.3147368270993165,8.396146544833632,6.3730512690628816,1.4997364150041548,-4.8990349164577385,-10.594478953698593,-14.327221147014102,16.16595529201253,0.2787233671036643,0.18651697684685617
Europe,2020-05-11,746515263,25.899502256805995,25.907420103190155,25.906150503255763,25.901518123536597,25.8960168832741,25.892748431149535,25.892143749162774,1294.6204915672881,25.892409831345763,20.918276656856513
Oceania,2020-05-11,45038907,0.28889365955188284,6.622599180075276,6.107663852861446,2.9128451312805312,0.28889365955188284,-1.0286564303320074,-2.277599256358042,39.95577771222458,1.6648240713426907,0.2864567739177152
Americas,2020-05-18,1037129342,21.82728602185273,22.249593811010065,22.140252823241102,21.867129977685963,21.564911384564233,21.332671588645894,21.171284248183543,1184.5225945322422,21.93560360244893,13.803932759622954
Asia,2020-05-18,4695793204,-3.611178359898206,1.423187232848671,-0.33414479985459317,-2.3693359658270046,-5.075161490023807,-7.578123503241548,-8.379005923760229,-111.25652114699385,-2.2251304229398765,0.5292853181615533
Africa,2020-05-18,1426736614,-2.3074793037609895,8.963285697807438,7.064780534724343,2.0736601831784314,-5.062188195277401,-11.347643039570487,-15.520742151842175,26.429433670400634,0.4556798908689765,0.21889758553571403
Europe,2020-05-18,746515263,27.10529438385669,27.113653561690064,27.11235238218781,27.10734199144466,27.101469181714833,27.098107876313083,27.09743093255388,1354.906777926506,27.098135558530124,22.037077894280106
Oceania,2020-05-18,45038907,-0.15386061176244303,6.412470323503386,5.8883085068336065,2.719442275575967,-0.15386061176244303,-1.5210349552558626,-2.7963675234317145,33.61818284836025,1.400757618681677,0.29312434247127717
Americas,2020-05-25,1037129342,24.824815280848405,25.245369164451738,25.187750336885333,24.83785104309739,24.504070136236674,24.2447626335163,24.09656126069328,1342.7409148418994,24.86557249707221,16.150991126813572
Asia,2020-05-25,4695793204,-3.331830080908365,1.5892451130727645,0.27134812952079024,-1.8499511087649878,-4.910805178902069,-7.433350674122104,-8.2300545766026,-112.69934876932099,-2.25398697538642,0.5870178860627696
Africa,2020-05-25,1426736614,-2.271439431861097,10.343679984131503,8.453392696341353,2.2398298038371705,-4.759387716952365,-11.984933730310729,-16.780280196584823,34.1627183433933,0.5890123852309189,0.2601105181982804
Europe,2020-05-25,746515263,27.98620314659042,27.99500699106542,27.99361168390341,27.98795634993942,27.98206625962183,27.978564670512398,27.977699082995347,1398.9517352722005,27.979034705444004,22.862382118501976
Oceania,2020-05-25,45038907,-0.7785468065667162,6.093590059106209,5.609901417656235,2.2745085266035936,-0.7785468065667162,-2.2451754584480277,-3.4802160446844406,22.91103256877504,0.954626357032293,0.29979191102483904
Americas,2020-06-01,1037129342,27.747040150665356,28.23123723051892,28.109126455041423,27.76385328625457,27.392571430389324,27.12163820061345,26.953240751889187,1495.5373048869114,27.695135275683544,18.459575218536244
Asia,2020-06-01,4695793204,-2.7749779874672953,2.6349202567788375,1.7800451176925882,-0.8695632903237587,-4.14831355428461,-6.930455516421484,-7.8621661739594355,-110.04496039502608,-2.200899207900522,0.6582092025192172
Africa,2020-06-01,1426736614,-1.7412286772075378,12.231239754538262,9.122328046056195,3.339257225886161,-4.332030168903776,-11.790404979405888,-17.174396288155034,67.31894247361913,1.1606714219589505,0.32003902859115946
Europe,2020-06-01,746515263,29.331200951791104,29.340472082088446,29.338841116650592,29.33293334327399,29.326803283675225,29.32300012289751,29.322101545252092,1466.2002679187785,29.32400535837557,23.562967928225735
Oceania,2020-06-01,45038907,-1.6681555393538925,5.665154548538645,5.030307129784819,1.6813897462526197,-1.6681555393538925,-3.2344605722282136,-4.414421776095478,5.731852199953367,0.2388271749980569,0.30201443387602633
Americas,2020-06-08,1037129342,30.718019773360037,31.285381316636467,31.120181818778875,30.733414154788075,30.316918317228815,30.0331558117081,29.871172526786342,1650.94397688073,30.573036608902402,20.850019399026895
Asia,2020-06-08,4695793204,-2.0723858371633685,3.8290075048661536,3.293977452844552,0.08355885394215841,-3.3943979376144537,-6.287393775990898,-7.223689996837669,-107.00224572083222,-2.1400449144166442,0.7495678465997457
Africa,2020-06-08,1426736614,-1.0844439885345987,13.637271368029884,11.077909670437217,4.663732641387934,-3.7590021703433134,-11.376201446047709,-17.136726666466735,102.5248511576052,1.7676698475449173,0.44031504752565354
Europe,2020-06-08,746515263,30.571974047481298,30.581882411285083,30.57998827974724,30.573818514140694,30.56752328216339,30.563678425925147,30.56227699813972,1528.2392620699595,30.564785241399193,24.121431794489645
Oceania,2020-06-08,45038907,-2.3542055398204114,5.262865571399074,4.671144246016242,1.2215512089812086,-2.3542055398204114,-4.016270688515123,-5.168388956423937,-6.598187402641449,-0.27492447511006035,0.30201443387602633
Americas,2020-06-15,1037129342,33.71790671850571,34.39354398094167,34.17932370529335,33.74549364605626,33.26484441305082,32.958744724323914,32.826141946965066,1807.771464910047,33.47724935018606,23.1963042850638
Asia,2020-06-15,4695793204,-1.2223776712529166,5.80578966931277,4.632375467632931,1.1431041758248206,-2.6176862334858786,-5.387518322148369,-6.344698427959591,-104.70726414463958,-2.0941452828927916,0.8621581752261508
Africa,2020-06-15,1426736614,0.030218855745189437,15.832779966933995,12.804608455766866,6.264052890949483,-2.685035819257363,-10.399120336148584,-16.173594365530352,144.0993354503196,2.4844713008675785,0.5504281535176191
Europe,2020-06-15,746515263,31.505042413902075,31.515346478308462,31.513423674700334,31.507015041353167,31.50062943269107,31.496578772228236,31.494918739036585,1574.8947797281755,31.49789559456351,24.604342215572355
Oceania,2020-06-15,45038907,-3.2828692393873284,4.618887245491925,3.991209499177208,0.46998800139150854,-3.2828692393873284,-5.032279209952787,-6.21982074270619,-24.704566115774558,-1.0293569214906064,0.30201443387602633
Americas,2020-06-22,1037129342,36.75673767031627,37.538257282468265,37.265239756416015,36.80153770097214,36.264996772640465,35.924541118922846,35.79265113257933,1966.509023284283,36.41683376452376,25.53555089756587
Asia,2020-06-22,4695793204,0.05326339446213107,7.699692648565197,6.319258882296667,2.4928287997783283,-1.4021759718421725,-4.54281243137885,-5.7785832440680736,-100.7995835152327,-2.0159916703046536,1.0318847933662114
Africa,2020-06-22,1426736614,1.2294046337185671,18.166338411989663,14.843856252813655,7.717874386095413,-1.1761733283320286,-9.647448110140576,-15.17666526461674,188.24141348392038,3.245541611791731,0.7117061341498593
Europe,2020-06-22,746515263,32.96429248265667,32.975227922141386,32.97298981647519,32.966466943582994,32.959863588555514,32.95577119377824,32.953973683731775,1647.8542471825256,32.957084943650514,25.028446337338988
Oceania,2020-06-22,45038907,-4.386597100284128,3.901323119335385,3.161179918387638,-0.4863712849587952,-4.386597100284128,-6.125302992004228,-7.474576280667435,-46.90340648655853,-1.9543086036066055,0.30201443387602633
Americas,2020-06-29,1037129342,39.959348895293395,40.746018941341404,40.516326386325105,40.010000537470574,39.45667907755213,39.10478442245752,38.94576244777125,2134.663989501948,39.53081462040644,27.98278992284069
Asia,2020-06-29,4695793204,1.3467026279947774,9.883598578634627,8.36831089898331,3.97106649372103,-0.20021661259260742,-3.4237471706622378,-4.873943437810335,-97.38065950271537,-1.9476131900543074,1.1705408354264486
Africa,2020-06-29,1426736614,2.4746689249591665,20.018821622335544,16.808361275799967,9.429296724307306,0.05979892684823688,-8.730072920241472,-14.11510032183225,234.9453939486591,4.050782654287226,0.8588250192617543
Europe,2020-06-29,746515263,34.20963280638027,34.22086538225663,34.2186366787145,34.21203368388394,34.20518793597831,34.20090707424252,34.199170009973585,1710.1271280452772,34.20254256090554,25.365482179029474
Oceania,2020-06-29,45038907,-5.329067851894303,3.4824511530391793,2.447930389430901,-1.2566207543346912,-5.329067851894303,-7.202690655737144,-8.293864385540271,-65.13767462649335,-2.7140697761038894,0.3042369567272136
Americas,2020-07-06,1037129342,43.969036446830714,44.73904021618691,44.581482652566876,44.023340971622225,43.4590511992465,43.06980244219486,42.90867827188081,2345.343529564253,43.4322875845232,30.369089297253723
Asia,2020-07-06,4695793204,2.8204179902243585,12.086169947544835,10.456798194487215,5.827967274783914,1.1332492334012385,-2.2457038283742983,-4.092603209452825,-89.60925979151489,-1.7921851958302975,1.329917551454423
Africa,2020-07-06,1426736614,3.6838084330051055,22.70728165012489,18.847516348857503,10.984165056418444,1.2529582941384991,-7.429094316384115,-12.98976590496039,279.7213155968412,4.822781303393813,0.9857593799720066
Europe,2020-07-06,746515263,35.429394875982965,35.44090224899846,35.43873063581215,35.431958347182636,35.424806310930634,35.42060731250161,35.41871405913772,1771.1209080953636,35.42241816190727,25.710820329202026
Oceania,2020-07-06,45038907,-6.337179133160571,2.782901399874779,1.7027475428050411,-1.9334462980583684,-6.337179133160571,-8.352324007320162,-9.237911131560509,-84.98582482335651,-3.5410760343065215,0.3086820024295882
Americas,2020-07-13,1037129342,48.18005208365275,48.91881642906511,48.81617032165665,48.26111905001702,47.6496174596253,47.214713017404684,47.107051557054326,2566.3786343233287,47.52553026524683,32.967223966555174
Asia,2020-07-13,4695793204,4.301309080196131,14.85403111713707,12.218064408202622,7.950429182115699,2.5447861148880144,-1.0540246104629936,-3.134932460019538,-81.12524352020914,-1.6225048704041825,1.5011345674241918
Africa,2020-07-13,1426736614,5.253707596038526,25.9037019665536,21.301147658095992,13.35785959017657,2.756126046750834,-6.065401076804745,-12.165853107311849,331.17964793417656,5.709993929899595,1.1258710852709637
Europe,2020-07-13,746515263,36.619406153445766,36.63112227884754,36.62886172953118,36.622046898093075,36.614628324665404,36.61046701842659,36.60856297535343,1830.6251003833313,36.61250200766663,26.035529296338044
Oceania,2020-07-13,45038907,-7.395002373754713,2.03470889212026,0.9800865903631506,-2.8467475917827274,-7.395002373754713,-9.492367789285872,-10.289970833497026,-105.97432240920072,-4.41559676705003,0.3153495709831502
Americas,2020-07-20,1037129342,52.46752446196135,53.235414527099195,53.14592457505124,52.57978481783265,51.92551954231364,51.4539875225627,51.37375444092882,2791.785093566751,51.69972395493983,35.82270175516835
Asia,2020-07-20,4695793204,5.963074328672303,17.19070443377435,14.48002923690429,9.75439142506224,3.904414597837259,0.17213820111225012,-1.7041286654119707,-72.55180678642598,-1.4510361357285195,1.701973948339996
Africa,2020-07-20,1426736614,7.246452974658402,29.099407128184005,23.313037440115824,15.565172079722604,4.465867671013891,-4.487107647266319,-11.646215413975249,383.44208103456975,6.6110703626649965,1.258552687567041
Europe,2020-07-20,746515263,37.82402142777883,37.83588150627771,37.83351733003064,37.82691465775556,37.81928721488779,37.81478733575914,37.812934432135506,1890.860690978958,37.81721381957916,26.327019652644395
Oceania,2020-07-20,45038907,-8.255528527358857,1.5256834755249011,0.35589411210095173,-3.642281694438292,-8.255528527358857,-10.632992962075885,-11.146918592929831,-122.22025375115254,-5.092510572964689,0.35753087880218765
Americas,2020-07-27,1037129342,56.69358766748342,57.54403188726811,57.3757399084654,56.80278448622927,56.111945875516454,55.61489454371381,55.54214734120977,3012.7420113565495,55.79151872882499,38.79629470554503
Asia,2020-07-27,4695793204,7.496481121652897,19.64556808425396,17.10832465838942,11.643384510094853,5.224431776300486,1.460565002126179,-0.7569641402478448,-62.999472601178326,-1.2599894520235662,1.909947502023771
Africa,2020-07-27,1426736614,8.6036569829901,31.919069026479168,25.250865380540723,17.317182669594214,5.979573004694071,-3.348774041935686,-10.63407200092364,430.79291382188666,7.427464031411838,1.438403472555727
Europe,2020-07-27,746515263,39.872373483006754,39.88430785437312,39.88188964721654,39.87523903022697,39.867624045715814,39.862856752191824,39.86099893988723,1993.2822911056446,39.865645822112896,26.59680529532589
Oceania,2020-07-27,45038907,-8.997611123175668,1.1092518483577452,-0.2215520538906615,-4.239106453240911,-8.997611123175668,-11.540349075577138,-11.891372332800971,-135.57801553783517,-5.649083980743132,0.46410318083429514
Americas,2020-08-03,1037129342,60.66925957390142,61.53112836998589,61.3465005994015,60.7607377657427,60.033082729280935,59.53151701687018,59.45685643575018,3219.6059651738624,59.62233268840486,41.76371735513004
Asia,2020-08-03,4695793204,8.99547512632017,21.862840735417084,19.56959113327167,13.46749065224736,6.681256731542971,2.6271512026937054,0.842901857627564,-52.79578980362561,-1.055915796072512,2.1160047660395227
Africa,2020-08-03,1426736614,9.511583561332156,34.283097863470445,26.669804119923747,18.606141959195543,6.890626946023973,-2.5656721640370255,-9.472113482697297,457.14504295159986,7.881811085372411,1.616083709757518
Europe,2020-08-03,746515263,41.24356460489476,41.255604901169384,41.25397489481871,41.246532418720236,41.23859622480009,41.2339041872202,41.23187379355781,2061.845870793896,41.236917415877926,26.880657227767895
Oceania,2020-08-03,45038907,-9.774242305743064,0.8859376286842763,-0.6765851598503523,-4.826737604376123,-9.774242305743064,-12.488230390218714,-12.88957225256701,-149.67286047253563,-6.236369186355651,0.7039025169949172
Americas,2020-08-10,1037129342,64.45509774737225,65.33953807007366,65.14336186953975,64.5519007172064,63.80079659077253,63.273764410274474,63.193826324941185,3418.1568478525514,63.299200886158374,44.66412656947083
Asia,2020-08-10,4695793204,10.48667820216419,24.05941388057838,22.153651053955016,15.38210848848386,8.303882327930044,3.8092475072762313,2.5245998062715165,-42.933114356787584,-0.8586622871357515,2.335264826112645
Africa,2020-08-10,1426736614,10.291620646070031,36.35217881089732,28.07157872210792,19.862706134980353,7.440579187004385,-1.9173647580098432,-9.192087013010743,479.7579815764566,8.271689337525114,1.8217279030311617
Europe,2020-08-10,746515263,43.552581910624006,43.56483911258443,43.563116841463554,43.55566539343276,43.54764296808247,43.54271076611041,43.54071351854891,2177.3006551700814,43.54601310340163,27.180315802866573
Oceania,2020-08-10,45038907,-10.504799598667743,0.8367249711012827,-1.1688490203492556,-5.372384729608369,-10.504799598667743,-13.378151119808136,-13.908170509383645,-161.54029789044168,-6.7308457454350705,0.9525764024424482
Americas,2020-08-17,1037129342,67.97369728738211,68.85674982691275,68.62900426222724,68.06184863607294,67.27957915127163,66.74680225805278,66.6316616070296,3601.482185017749,66.6941145373657,47.42974150662879
Asia,2020-08-17,4695793204,11.884243034182582,26.22736954245037,24.5560020852663,17.418348668395826,9.819395939632756,4.898915137145213,4.306757166287564,-32.85367042041449,-0.6570734084082898,2.5594016980480303
Africa,2020-08-17,1426736614,11.0603880978411,38.38434627425729,29.6196885714527,21.012432704149568,8.56808166382163,-1.2896488574900016,-8.787852672177564,502.0270024836455,8.655637973855956,1.98279393143828
Europe,2020-08-17,746515263,45.26553324623354,45.27795447132629,45.27619400254135,45.269069007233355,45.260463773404105,45.25543411324668,45.25352232578742,2262.944930501123,45.25889861002246,27.503551658795757
Oceania,2020-08-17,45038907,-11.510971833612587,0.21823501480053123,-1.873356617444428,-6.267312139955912,-11.510971833612587,-14.548332297561872,-14.935164197220743,-180.69743263603834,-7.529059693168265,1.2722933085387709
Americas,2020-08-24,1037129342,71.09692295564702,71.95105707674526,71.72122881378831,71.1751126740324,70.35542794303551,69.80887654876398,69.68076719153919,3763.407201990287,69.6927259627831,50.116291956186885
Asia,2020-08-24,4695793204,13.69006687510534,28.385062780895673,26.51178485257458,19.634396507006446,11.465604401185422,6.133038720054076,5.808072827906875,-23.535865645866828,-0.47071731291733643,2.7825163997575393
Africa,2020-08-24,1426736614,11.67553213159062,40.403850607136555,30.930978845437725,22.18467544254006,9.313793605917645,-0.7117641391649007,-8.395441174475426,520.3625153102741,8.971767505349554,2.128792217285874
Europe,2020-08-24,746515263,46.680998588466956,46.69413804351905,46.691910085372996,46.684740363840625,46.675892590294644,46.670594585859384,46.668751305031044,2333.719985402038,46.67439970804077,27.808301891343916
Oceania,2020-08-24,45038907,-12.71398793430443,-0.34143366277550424,-2.711762689273671,-7.387575717140941,-12.71398793430443,-15.853083929551534,-16.263778829005147,-204.81028267019636,-8.533761777924848,1.512092644699393
Americas,2020-08-31,1037129342,73.89551629676193,74.78827472120611,74.50235799185386,73.97968843230696,73.11687124731625,72.58014721688117,72.41012645482871,3909.3641141861704,72.39563174418835,52.62977093555222
Asia,2020-08-31,4695793204,15.254757491477273,30.534913190782873,28.294333432099897,21.36120083629557,13.0955359841926,7.605240334564214,6.572609624110194,-15.483342314066443,-0.3096668462813287,3.015213593294344
Africa,2020-08-31,1426736614,12.30991207387771,42.14369358125752,32.289521327304165,23.32663217868385,9.866681347345674,-0.18395072462393944,-8.315574414215005,536.8849394598361,9.256636887238553,2.2536929160212886
Europe,2020-08-31,746515263,47.9104777287644,47.92460250164196,47.921521071775295,47.914354130316205,47.90523235048298,47.899971370324685,47.898126067568676,2395.196235115631,47.90392470231262,28.142254607860576
Oceania,2020-08-31,45038907,-13.622446050253163,-0.651464986425153,-3.222511062250804,-8.020622264438094,-13.622446050253163,-16.67080678412066,-17.357966482377776,-222.08104837046952,-9.25337701543623,1.7185852223278864
Americas,2020-09-07,1037129342,76.29801853979151,77.21317663179838,76.92034461117849,76.3822656685201,75.52522370430222,74.96871769072793,74.74629471244924,4033.97028887969,74.70315349777204,55.316320710170395
Asia,2020-09-07,4695793204,17.164335024917534,32.98082187779547,30.597780158585607,23.58796872203219,14.773714682803782,9.2938510330172,7.462812871038845,-7.702957782116363,-0.1540591556423272,3.251914945273216
Africa,2020-09-07,1426736614,12.859932178723552,43.270442457501744,33.60349195148973,24.289451300002206,10.29835837587226,0.1782029052030467,-8.26838961859578,546.8724039589541,9.42883455101645,2.3731275042472557
Europe,2020-09-07,746515263,50.055376002096025,50.07007159550447,50.066621790815894,50.059469814976055,50.05001512654624,50.04461830854239,50.042931122246145,2502.443347134859,50.04886694269718,28.50407172451878
Oceania,2020-09-07,45038907,-14.495782040066304,-1.2754748363118575,-3.656825327089207,-8.629991610375406,-14.495782040066304,-17.583106684125298,-18.30365323972243,-238.6825948282373,-9.945108117843223,1.862909328594497
Americas,2020-09-14,1037129342,78.54089061330696,79.48846621215594,79.19538442186492,78.62742240571113,77.75430982556368,77.17031263237259,76.98966500673376,4150.6246492082855,76.86341942978305,57.51826496872942
Asia,2020-09-14,4695793204,19.04650595795549,35.532196046893,32.83257659221376,25.95540024534381,16.76497709020419,10.98524295609794,8.60254770245773,-0.2405599959897593,-0.004811199919795091,3.511764569605182
Africa,2020-09-14,1426736614,13.168136047008478,44.41245881805421,34.84071278691464,25.178532698085508,10.535839425802392,-0.18964330643694408,-8.409470389470679,556.2988679257061,9.59135979182252,2.467610114896792
Europe,2020-09-14,746515263,52.29030040406641,52.305494862027906,52.302020570908894,52.29474088116104,52.2847228091918,52.279286697435545,52.277750331413884,2614.1927113739453,52.28385422747891,28.90861469231608
Oceania,2020-09-14,45038907,-15.574612533589137,-2.1137412038812777,-4.297574118310611,-9.447910541717352,-15.574612533589137,-18.69504949015062,-19.506807864064,-260.27182893126707,-10.844659538802796,1.9894843362872905
Americas,2020-09-21,1037129342,80.87155043024131,81.83512468016923,81.55787075907489,80.95635498786608,80.06260467247485,79.44996505523129,79.31069303480989,4271.670583292973,79.10501080172172,59.509821003598596
Asia,2020-09-21,4695793204,20.858538359796814,38.09723703953105,35.17493687306936,28.145348594198676,18.712126665647485,12.742536695219982,9.782050843906513,7.086511530476715,0.1417302306095344,3.7881616645399445
Africa,2020-09-21,1426736614,13.7912460994176,45.68817787599918,36.14542973305381,26.096251387565303,10.969667999579986,-0.23938952893484872,-8.391685907656647,567.2603594360913,9.780351024760195,2.5594276225674824
Europe,2020-09-21,746515263,54.11740803630906,54.13330339933306,54.12972087744912,54.12215318170934,54.11177993406261,54.106203773643884,54.104729116119735,2705.5511998272814,54.11102399654563,29.41992493460914
Oceania,2020-09-21,45038907,-16.159347566909958,-2.410861019821607,-4.4858049929304995,-9.86754895777695,-16.159347566909958,-19.203930351882086,-20.252653291998623,-271.42741729773405,-11.309475720738918,2.0871820890324893
Americas,2020-09-28,1037129342,82.87753472722206,83.8685214821169,83.58542872812097,82.95831449212484,82.0463803677856,81.42525733812884,81.29459938422708,4375.167838285327,81.02162663491347,61.39878549497252
Asia,2020-09-28,4695793204,22.506351587322623,40.54397855765207,37.60850956142238,30.366216759496623,20.227737237549007,14.100235237613473,10.96447324747027,15.154799683994627,0.3030959936798926,4.0508008282385175
Africa,2020-09-28,1426736614,14.082396912858785,46.724037145495224,37.42150240457792,26.879772920909502,11.034599063167718,-0.6840478447714525,-8.675989382918209,575.7436920730687,9.92661538057015,2.663792996343472
Europe,2020-09-28,746515263,56.219482158779385,56.236090454098424,56.23228842918341,56.224497134863824,56.2136955579537,56.20795568278789,56.20670545485632,2810.658368995803,56.213167379916065,30.001828241253254
Oceania,2020-09-28,45038907,-16.452291476520486,-2.537963821516568,-4.542914233482054,-10.12495957436476,-16.452291476520486,-19.485108945429523,-20.569473696805584,-278.08556082167854,-11.586898367569939,2.1648926782348425
Americas,2020-10-05,1037129342,85.18572886009804,86.17205688959316,85.90153561091026,85.25552040215824,84.33291772638964,83.70322283624057,83.5686515379929,4494.541994386512,83.23225915530578,63.205890572518385
Asia,2020-10-05,4695793204,24.024780689722963,43.10618878445319,40.04992143988304,32.675443379960946,21.650423999293842,15.49629319060758,12.211545722705756,22.364591792789124,0.44729183585578264,4.307392983739239
Africa,2020-10-05,1426736614,14.35835153495524,47.73998365258677,38.664284037241664,27.4351396571585,11.059717046401037,-1.263420114583524,-9.168956715855487,585.8172131533831,10.100296778506605,2.7671064590762646
Europe,2020-10-05,746515263,59.670901571994065,59.68846387922871,59.68405142085738,59.6761429637248,59.66508511556321,59.6589887640252,59.65821154023742,2983.233477177595,59.664669543551895,30.679241852286147
Oceania,2020-10-05,45038907,-17.25458045375884,-3.09777157645192,-4.944577184461127,-10.765777616761786,-17.25458045375884,-20.159571844436012,-21.50539547913846,-292.9669944889651,-12.206958103706876,2.227076691714566
Americas,2020-10-12,1037129342,87.26589506324397,88.26103768864226,87.98387090486695,87.33882043537474,86.39364776143506,85.73467908103477,85.60265674480151,4601.476091685466,85.21252021639751,64.95957752972339
Asia,2020-10-12,4695793204,25.58014386953312,45.29271820028088,42.120640616823955,34.35256141102186,23.214305580619076,17.004412839977483,13.41446695398464,30.62462180298845,0.6124924360597692,4.5585748072904275
Africa,2020-10-12,1426736614,14.7472385466891,49.022948960581765,39.94054291879928,28.259347799661228,11.185227819382915,-1.691362975470968,-9.592491994878952,598.2892147706247,10.3153312891487,2.8651638010041283
Europe,2020-10-12,746515263,63.73386656147973,63.752577032416696,63.74748927419898,63.73946456092562,63.72809634876559,63.721759104711644,63.7212060032342,3186.386660760371,63.72773321520743,31.538299170716346
